aiA,Borys Lang,Attack Helicopter,manymagpie,moonmoth,user
54,0.1546024654403173,0.18696937395557572,0.1473231144363048,0.17597737496301505,0.15763929325455842,0.1774883779502287,Daisy
55,0.14105137489710215,0.1904274323101922,0.15469300883845633,0.2022481211369832,0.1369604265400044,0.1746196362772617,Mary
56,0.13240180868063703,0.18637242807037188,0.13463437503328213,0.18857043535152554,0.19192486169193046,0.16609609117225296,Alex
57,0.1566889334586853,0.15252863314002124,0.19984955668681076,0.17142821134698225,0.15226595055763945,0.16723871480986102,Ursula
58,0.14918907801488454,0.193485038129788,0.12466135084345546,0.17306991835054605,0.18459544154904833,0.1749991731122776,Daisy
59,0.24436131594829213,0.08827080727816396,0.20289672804263692,0.097600486931051,0.07426380460089951,0.29260685719895646,Gary
60,0.2462106982639561,0.11554006349415065,0.18289979808255472,0.11371171929791607,0.09968818657471319,0.24194953428670926,Bobby
61,0.05207612940518729,0.20216264824033092,0.20348401522597664,0.2532203361205561,0.2673072483353857,0.021749622672563272,Alex
62,0.2435546289348972,0.18573589173443647,0.13598175629324982,0.11933754488223802,0.03024732773053343,0.28514285042464504,Gary
63,0.13450635557764387,0.200051230533839,0.1565863997418465,0.2054365958102514,0.14810019001632513,0.15531922832009412,Mary
64,0.1472522607760158,0.17280071090854127,0.20182526995000327,0.18793892701843423,0.16269475671267594,0.12748807463432948,Ursula
65,0.13770241081187823,0.14958941606581488,0.2115396210283909,0.22741831738583537,0.19563598312498376,0.07811425158309686,Mary
66,0.1940946090115265,0.15925896819329283,0.1927368087733197,0.17725482491617928,0.1423732554052605,0.1342815337004212,Bobby
67,0.17135747196187556,0.1861839184448442,0.17530270118131536,0.18912444613865542,0.14300677822667154,0.13502468404663795,Mary
68,0.19918613279292802,0.21698766079474946,0.19146497907959098,0.14422095720215675,0.12223463605648285,0.12590563407409194,Daisy
69,0.1968959747946338,0.18453006378869005,0.19276332477636451,0.16386040588757073,0.15870052293595704,0.10324970781678386,Bobby
70,0.08542049516690813,0.0636125710780015,0.13386758303975146,0.20097251135752164,0.2746901720950575,0.24143666726275975,Alex
71,0.1547633744078786,0.12556566952028633,0.17863273595850745,0.20441685590751904,0.17111085984593816,0.16551050435987044,Mary
72,0.11964512316097703,0.06104334115325045,0.24315900012602015,0.22129478435225236,0.20521419116034134,0.14964356004715865,Ursula
73,0.23896559714968166,0.2311545723899962,0.08680755924753228,0.1579623352806624,0.04348580215264474,0.2416241337794827,Gary
74,0.21736697083003714,0.16671492421818138,0.09277079026826479,0.2719037371708623,0.030321288652833067,0.22092228885982132,Mary
75,0.17430301828491165,0.2130992084655517,0.18452537274031022,0.10476129362862857,0.16854160287237285,0.154769504008225,Daisy
76,0.2762623302728059,0.11924110494749214,0.036965217098773075,0.26129790445609175,0.05817298910428613,0.24806045412055103,Bobby
77,0.10601960513984572,0.22755993375293257,0.15490574055487616,0.08963086333481873,0.17550134678168697,0.24638251043583986,Gary
78,0.07346463645653331,0.1979631869133218,0.19655170643291536,0.20485577393498486,0.16425628039489487,0.16290841586734983,Mary
79,0.20830658400994337,0.18829426183526105,0.1184846426871052,0.1601267866402119,0.12045753901821257,0.20433018580926593,Bobby
80,0.15811568312276306,0.17669054299029463,0.1779295860296447,0.17005065270219952,0.15170519889970357,0.16550833625539454,Ursula
81,0.26092535289907803,0.16488608430000218,0.16227045663466722,0.10826781239065231,0.0786461735655942,0.22500412021000607,Bobby
82,0.18490552665505203,0.16149108870344978,0.1613163724937089,0.1942255459155114,0.1085167796616625,0.18954468657061543,Mary
83,0.033675821599061594,0.30206881729816754,0.22822700474637544,0.10840556991469504,0.17365283674821774,0.15396994969348263,Daisy
84,0.22241715158243167,0.1254447986946111,0.1749842512355015,0.20115769161862937,0.08022901470336312,0.19576709216546326,Bobby
85,0.16867669785001163,0.035368989234952034,0.22793871309648692,0.21788880569412875,0.1387143158489777,0.211412478275443,Ursula
86,0.20180125374849878,0.14981224857886372,0.14647146109951614,0.20728375635585194,0.1075259306453814,0.187105349571888,Mary
87,0.22540660050278452,0.1647711308787848,0.12950144671451969,0.22053467168984092,0.07968180227536038,0.18010434793870966,Bobby
88,0.24277811834627336,0.17230388401400623,0.11512727468060537,0.24583080935177823,0.051545826945445614,0.17241408666189117,Mary
89,0.21353344876960773,0.15341019640765835,0.14093446631731374,0.2148275707838299,0.0925208119305076,0.1847735057910827,Mary
90,0.16931737899803032,0.247060787435375,0.2556740766708619,0.15810949639368804,0.09190408569058502,0.07793417481145971,Ursula
91,0.2133654569996042,0.15378067619269187,0.16830254975030923,0.19944231222213274,0.021511142016489085,0.24359786281877288,Gary
92,0.24861094663752614,0.1310619967362991,0.09936653925414728,0.24047637434742966,0.10148435806133288,0.17899978496326494,Bobby
93,0.2192643458977361,0.15706088299282714,0.12701815973413014,0.21536221743515824,0.1279930416583955,0.15330135228175287,Bobby
94,0.23731133367000234,0.13627852189478334,0.08785402759408795,0.24883774181880716,0.17229225678573476,0.11742611823658446,Mary
95,0.21251506101036333,0.12164290052721682,0.08068391651233357,0.22012545708629078,0.14458089026628265,0.22045177459751283,Gary
96,0.17278007129680673,0.17252906999833495,0.1490116374630034,0.15844051661855837,0.1890166861053065,0.15822201851799006,Alex
97,0.20229128350790335,0.12437146183835099,0.09184765440833537,0.2010309741205053,0.17577254493678493,0.20468608118812007,Gary
98,0.18987129959634888,0.14114338596036505,0.11866527190489189,0.19054931573319425,0.17390679480929735,0.18586393199590256,Mary
99,0.19564332378366237,0.13423900987391982,0.11067536383017258,0.19502723654378742,0.1720035997350517,0.19241146623340608,Bobby
100,0.19631591634703074,0.11904999902512281,0.07354639990731708,0.21822181646635597,0.1833539128455112,0.20951195540866221,Mary
101,0.19790950323303638,0.20572404607136094,0.06990033230494515,0.17965045306064434,0.1484677672394299,0.19834789809058329,Daisy
102,0.20758093007116662,0.19031761258179616,0.04385495280878069,0.20401515454906213,0.15505504419666447,0.19917630579252993,Bobby
103,0.129528420012675,0.1773015382788015,0.21646549903238183,0.13291151938705167,0.17126788335052506,0.17252513993856494,Ursula
104,0.15554610449422576,0.15513625760153166,0.15788462413866614,0.16808391571584558,0.1885255028473476,0.17482359520238328,Alex
105,0.1646728833680758,0.17898957191293768,0.1500141738655499,0.17923346816355365,0.15252947814161313,0.1745604245482698,Mary
106,0.22356347326629306,0.12819713671073513,0.20882970139422952,0.13515452578416406,0.17089218666714034,0.1333629761774379,Bobby
107,0.2169704861121174,0.07382724384907502,0.17003610506428496,0.0864636415335576,0.19338888806326493,0.25931363537770014,Gary
108,0.14285605593493375,0.20097353469260618,0.1830732941110567,0.20391163821799133,0.18065076675303804,0.08853471029037403,Mary
109,0.12706339663054078,0.21552798434971213,0.13595886982007568,0.15723625794589433,0.20485883773216557,0.15935465352161152,Daisy
110,0.08689446190828999,0.17743997745663703,0.13864279294910348,0.19509241474467148,0.18526280594356487,0.21666754699773313,Gary
111,0.12128925546344163,0.10680926837204524,0.2240074658407012,0.2113445770012291,0.15290912566040932,0.1836403076621735,Ursula
112,0.18914422441868056,0.12042831963631212,0.1836051345405237,0.18273410394529926,0.1475806840834229,0.17650753337576142,Bobby
113,0.18590003421438164,0.13106214242636854,0.17167643256958717,0.17421235472157107,0.14687388656957137,0.19027514949852023,Gary
114,0.16800945820445895,0.14062519386585193,0.1630710051302609,0.1796294226795497,0.16765460614906716,0.18101031397081133,Gary
115,0.10891950512711755,0.20668380891045737,0.09398930147071799,0.16003084097524478,0.24825629645927408,0.18212024705718827,Alex
116,0.15696408057671665,0.17321081098738164,0.14146947798477263,0.18819983704888146,0.15968838313237854,0.18046741026986907,Mary
117,0.1932378443952439,0.13799667882090366,0.18439808308015607,0.17659286876562652,0.11740908869713547,0.19036543624093435,Bobby
118,0.16798287946822785,0.1627027063023812,0.14264207374945026,0.1764451295640567,0.1787620378739023,0.1714651730419817,Alex
119,0.16955581720101073,0.14055291303431763,0.1759078148700024,0.17072407889548874,0.16817874824370968,0.1750806277554708,Ursula
120,0.17248018996284872,0.14798014376173765,0.16900115582966524,0.16929801904357572,0.17121736987416972,0.17002312152800295,Bobby
121,0.17218419590748016,0.1286840886031919,0.17720841794287023,0.17867769486298465,0.1654905191541323,0.17775508352934077,Mary
122,0.17132589237194892,0.13667559231324147,0.17529589055749167,0.17539493508412218,0.1665054326874203,0.17480225698577542,Mary
123,0.17512663248182117,0.1517753114345208,0.14613189261461318,0.14573366438724566,0.2230325071537774,0.15819999192802178,Alex
124,0.1754122899291552,0.19779381564693638,0.18225014760955982,0.17999416941943966,0.09010290073976551,0.17444667665514343,Daisy
125,0.1771561370437735,0.1415424680095451,0.16766384734512652,0.18078024014336636,0.1609209400335085,0.17193636742468002,Mary
126,0.17586476451032704,0.21609934742934384,0.22032379195989252,0.1462527062185002,0.06156191273284862,0.1798974771490878,Ursula
127,0.24145534180068384,0.13663092887004888,0.13285189968639918,0.17354254004123282,0.11391008815971759,0.20160920144191766,Bobby
128,0.18476122319512236,0.178051379897107,0.18672516143386825,0.21522483746545504,0.05212001881567083,0.1831173791927765,Mary
129,0.1941491943901324,0.16034421815876354,0.17592431179960968,0.2221289926047533,0.020857588595499223,0.22659569445124184,Gary
130,0.2306770578030876,0.15618588170911227,0.12990013147061819,0.1529066028158078,0.2020084223747183,0.12832190382665584,Bobby
131,0.2159398742314856,0.21033808256452646,0.15674995896364996,0.04701300718979169,0.3482921930327589,0.021666884017787387,Alex
132,0.1390500985332146,0.18171298262084074,0.21898253290035333,0.218802175146103,0.02655910528561743,0.2148931055138709,Ursula
133,0.19880776592407934,0.19153759998932565,0.1846348865795315,0.18317267224442274,0.07322043467373933,0.16862664058890142,Bobby
134,0.1925559559769155,0.179911061444811,0.1941607496072078,0.1971108897677379,0.05207043262107822,0.18419091058224957,Mary
135,0.20817647077235235,0.1682236804486528,0.20660163610863427,0.20308904927348112,0.009534739922618649,0.2043744234742608,Bobby
136,0.207648300934888,0.14999119963465404,0.20630921234368366,0.21034765428536512,0.015654137457923455,0.21004949534348571,Mary
137,0.14321472542186922,0.182894016395816,0.1638925483169026,0.13505714367649657,0.23321695247135005,0.14172461371756556,Alex
138,0.1465888187933501,0.14745660347510345,0.20644639662568814,0.14716002444445175,0.19883191274537124,0.15351624391603533,Ursula
139,0.20321843821979327,0.1588894623070125,0.13056211037637522,0.19970581009675697,0.10990193048103482,0.19772224851902717,Bobby
140,0.1033960940648295,0.174459898686115,0.1912404042420001,0.21160251723664267,0.20842732215574697,0.11087376361466579,Mary
141,0.12151902977746062,0.19394576178470785,0.17826342132432357,0.19117726449282693,0.18965630649621426,0.1254382161244668,Daisy
142,0.15818910426587077,0.17603235752195823,0.1538767913235151,0.16229059583219088,0.16004122056198347,0.18956993049448154,Gary
143,0.13953584325944499,0.17805114134940225,0.144248019211129,0.19080226961792482,0.1598329059207255,0.18752982064137344,Mary
144,0.1788794257200993,0.16524140185799563,0.15844126707695708,0.1665150683851281,0.15561666755214948,0.17530616940767044,Bobby
145,0.1577638462884992,0.170180086369326,0.1722018302124123,0.17504083102718618,0.1740726884618135,0.1507407176407628,Mary
146,0.18409555364448288,0.15190766838144876,0.15701348654594754,0.19084556647295736,0.1417940301085747,0.1743436948465888,Mary
147,0.160999300051749,0.20015310793856753,0.15862833287110337,0.12397535293605988,0.18472208298853984,0.1715218232139804,Daisy
148,0.17130585151785382,0.15318670966277304,0.17958923369800783,0.1588272832397266,0.17386758534570546,0.16322333653593324,Ursula
149,0.15932893452754054,0.1840183951297701,0.17726381858270768,0.12930548921612986,0.1902819559612674,0.15980140658258438,Alex
150,0.18716210474783357,0.13245240092034338,0.17469750481205265,0.18570590250084837,0.1432891899924923,0.17669289702642973,Bobby
151,0.21388913974219356,0.09331640158397667,0.16609393753033289,0.23406510245722473,0.10343635947150051,0.18919905921477165,Mary
welfareA,Bobby,Daisy,Ursula,Mary,Alex,Gary,user
0,1.0,0,0,0,0,0,Bobby
1,0.34936843945099455,0.6506315605490054,0,0,0,0,Daisy
2,0.26476267387484165,0.20732950694028343,0.527907819184875,0,0,0,Ursula
3,0.1011982152869599,0.22215550476128562,0.3288592027282305,0.347787077223524,0,0,Mary
4,0.3305197462181113,0.05708748845462543,0.3686459721163497,0.24374679321091353,0,0,Ursula
5,0.19944255089276472,0.008494407097440504,0.2708046099735453,0.20401755313058945,0.31724087890566005,0,Alex
6,0.24283889337899356,0.08179467049845876,0.2427849709116218,0.2499085161398696,0.18267294907105627,0,Mary
7,0.04822258304605778,0.24007928065549877,0.15589579502887363,0.11730259109393387,0.11657672417115458,0.32192302600448136,Gary
8,0.08576893595280838,0.23119313994913046,0.17053904287669594,0.13372006039854356,0.1767020231720673,0.20207679765075434,Daisy
9,0.2014735879356522,0.19508654792571278,0.15362124267313929,0.13021228740574037,0.13207584306340242,0.1875304909963529,Bobby
10,0.15811120348822363,0.15513243806609772,0.20337660488511702,0.20361553478597016,0.17815715152740857,0.10160706724718287,Mary
11,0.1501995016293971,0.13124539311815156,0.1926041478047187,0.19009907372884638,0.13511649597698056,0.20073538774190564,Gary
12,0.17919490932003074,0.16183345849862657,0.17113020713752344,0.17268129051298914,0.15335691351187894,0.16180322101895114,Bobby
13,0.17447078318949225,0.1503471012695407,0.17341553192726017,0.1782377589700899,0.16636742791033085,0.15716139673328614,Mary
14,0.17846848177115737,0.14400920939603398,0.17740264170178097,0.17619626894490673,0.155191637131772,0.16873176105434895,Bobby
15,0.1718108119051337,0.1784835891565327,0.17552226977917404,0.16331194444277183,0.13482747974167542,0.17604390497471228,Daisy
16,0.15769561978489394,0.18814550214183276,0.16569760434620429,0.22479889387022697,0.06244196951631182,0.20122041034053023,Mary
17,0.17137014257368452,0.1777202536772373,0.18446306799293782,0.16756471354110977,0.11549895468071675,0.18338286753431388,Ursula
18,0.21323451302767682,0.16010588049671703,0.19188034984295685,0.19159060527547367,0.062081354560237854,0.1811072967969378,Bobby
19,0.09589217294832433,0.19611475414802815,0.17248387018107314,0.05322626788580704,0.30301165131805324,0.17927128351871413,Alex
20,0.0713653321847285,0.16236555721836105,0.13916474680746402,0.24071139409006112,0.23984988307598515,0.14654308662340015,Mary
21,0.2265968274344212,0.18025831756695787,0.13688648983573748,0.15741197613704525,0.14350887401316623,0.155337515012672,Bobby
22,0.16994199504283905,0.25014470133749056,0.22030303290320663,0.07200406840350417,0.06174071588309019,0.2258654864298694,Daisy
23,0.16836108953748774,0.19440210456925408,0.1943708137990403,0.12201115972717301,0.1145789931989972,0.20627583916804765,Gary
24,0.18315149389634178,0.14523144126946785,0.1516844913611289,0.15267791196306923,0.19152214951912144,0.1757325119908708,Alex
25,0.06676832651494498,0.20046658598488262,0.20744602190002545,0.23151792971428053,0.11198496252834331,0.1818161733575231,Mary
26,0.20620000920885947,0.15499995161541158,0.14470979100315726,0.08235947869534323,0.20398704734352419,0.20774372213370426,Gary
27,0.12129086699351228,0.1872822651192742,0.20443144888580764,0.1890077918112871,0.15771373671803823,0.14027389047208053,Ursula
28,0.18575848980035167,0.08962109033186323,0.11870436649959497,0.2208949022327497,0.19765778711621035,0.18736336401923007,Mary
29,0.27880153192446694,0.2559397710103169,0.21628554190386,0.0028904531524582945,0.12255792071432488,0.123524781294573,Bobby
30,0.16553054333727632,0.21243942033968244,0.2123262186898355,0.10955972231609967,0.1594978577410821,0.14064623757602396,Daisy
31,0.026203270851821205,0.10205136353744591,0.10881136062885895,0.26705002505031616,0.2710247007970889,0.22485927913446882,Alex
32,0.13434460547291796,0.17589116917265565,0.17870996698844774,0.1974241660039072,0.13037306158300638,0.18325703077906505,Mary
33,0.21724119365442682,0.15366207477041252,0.15538547963293767,0.15544953628268604,0.17420310135183745,0.1440586143076995,Bobby
34,0.18316507089650222,0.10502815988290645,0.11033327336715003,0.16321156039326162,0.2183888976790073,0.2198730377811724,Gary
35,0.17904883932215493,0.11696445791603166,0.12171481379461614,0.1668195440794775,0.2082343895649775,0.2072179553227423,Alex
36,0.1827354340847292,0.15849709281918217,0.15991298748371532,0.1876645833112416,0.15981910606454952,0.15137079623658217,Mary
37,0.20443869814878093,0.14224258620885802,0.1425671081193889,0.20905291774342735,0.15395475690568833,0.14774393287385645,Mary
38,0.16433669592363556,0.10932818319781162,0.19639150653731738,0.138556757600337,0.19616511546249168,0.19522174127840675,Ursula
39,0.17210173777025056,0.12964916457489772,0.17903699607139564,0.15452886736750446,0.18028416036934114,0.18439907384661042,Gary
40,0.1803035352911614,0.1827477068925992,0.14420363007649947,0.17788580006099428,0.148287717213132,0.16657161046561367,Daisy
41,0.15843518607489082,0.16803527265119533,0.16146502978319924,0.1404960816176906,0.19590381889148817,0.17566461098153585,Alex
42,0.2747361111094053,0.20754525495357265,0.057448444758909555,0.22980861528240676,0.11400605150200009,0.1164555223937056,Bobby
43,0.13365744233877588,0.18636103177419217,0.15148484986159746,0.187051430670651,0.1681024872878982,0.17334275806688532,Mary
44,0.29294465575237777,0.12106592090169278,0.09750737928685395,0.14119987276271273,0.22589146093662935,0.12139071035973344,Bobby
45,0.049023938513414904,0.2207675616071192,0.1284004199345204,0.2135914266814505,0.15080346541851875,0.23741318784497625,Gary
46,0.1487871569628974,0.130985978712008,0.22062664994009856,0.25285119449019605,0.20436878323176833,0.04238023666303165,Mary
47,0.1820526504523184,0.16398733476757732,0.20797185512721064,0.11801486608356788,0.1922878404486551,0.13568545312067068,Ursula
48,0.20607437095370076,0.12107040360566373,0.18742089375280627,0.20546546588846396,0.23089530338513556,0.04907356241422973,Alex
49,0.17114352113354214,0.2033764344721249,0.1698035110973468,0.18674914307096427,0.20081406015791903,0.0681133300681029,Daisy
50,0.15227167137883385,0.16539532343901453,0.1897791943340133,0.19381791916168772,0.15530952663052197,0.14342636505592865,Mary
51,0.20711496993211304,0.12931978897630228,0.19700758830740497,0.1890111176975877,0.1237421263807991,0.1538044087057929,Bobby
52,0.14215810950569152,0.18955521331098502,0.1747985067201541,0.19830388709620111,0.17866138172000928,0.11652290164695894,Mary
53,0.16254516088454823,0.1466795356982742,0.203138585747202,0.18101245694378912,0.12584990766618345,0.180774353060003,Ursula
54,0.16671385413969853,0.1908569242827396,0.16949772165729596,0.18349120773834515,0.1680510069736214,0.12138928520829936,Daisy
55,0.12894336335999734,0.17811979866432592,0.19258721188262184,0.20330135975800942,0.15038192280718762,0.14666634352785785,Mary
56,0.14117960852883682,0.16843435358192604,0.18059409161862286,0.1785355915777531,0.1825075295760756,0.14874882511678558,Alex
57,0.1750732262040203,0.1735602998008951,0.18264874493190883,0.15117078534216544,0.168410776033591,0.14913616768741933,Ursula
58,0.1594152054359521,0.1886676635100858,0.17795547644142687,0.17200783746265857,0.17854738174089724,0.1234064354089794,Daisy
59,0.21936698372255803,0.15939052410196497,0.18675140324337763,0.07837659644603422,0.11673537545047447,0.2393791170355907,Gary
60,0.21680714042933438,0.16067412053897948,0.18479826624752624,0.09456784213469566,0.12807827090590568,0.2150743597435586,Bobby
61,0.14327893148708773,0.18846527802076266,0.1798351787250921,0.1706190982847873,0.1885742938477049,0.12922721963456532,Alex
62,0.14851878621168552,0.15583026619815984,0.18656193187615694,0.14848857725218562,0.15932075670444246,0.20127968175736963,Gary
63,0.12069602128707616,0.1718588820204591,0.17683944719385658,0.18602790136604846,0.17278348771998733,0.17179426041257237,Mary
64,0.1466449518771958,0.17536631849924214,0.1784149014733221,0.16882303064791862,0.17637119077870247,0.1543796067236189,Ursula
65,0.13111493854921463,0.19009286683407897,0.17875791598169632,0.1971884326243703,0.18863505225673008,0.11421079375390968,Mary
66,0.18591763416406437,0.16180722711591117,0.17345958283970542,0.13165633045625114,0.16413317920218914,0.18302604622187874,Bobby
67,0.1506813930301276,0.17968892525967609,0.16706947877090159,0.19745318679656002,0.17754539061020677,0.12756162553252798,Mary
68,0.17395246070575252,0.1826651392397916,0.17727853046137973,0.12869196012958137,0.16879822791074545,0.16861368155274933,Daisy
69,0.19842279015571537,0.14270117279773087,0.15809583870009455,0.1801880783261046,0.15875495302595213,0.16183716699440248,Bobby
70,0.12874512699725274,0.12764709466759272,0.18074575855998606,0.22503815655680612,0.2885662398931247,0.04925762332523765,Alex
71,0.14481610235854347,0.17078522649742903,0.18849469868721974,0.197369839717439,0.1636473813068323,0.13488675143253645,Mary
72,0.21646963213740195,0.10814339135589938,0.24026504746015231,0.16294275413825354,0.1536586490220026,0.1185205258862902,Ursula
73,0.06239201197097948,0.2077469814543486,0.03479057276417545,0.22543094482747447,0.19033778801769094,0.279301700965331,Gary
74,0.09065903813703105,0.11535992386933587,0.13012122820259897,0.24050973070962295,0.23804501436391717,0.18530506471749397,Mary
75,0.18672266706918092,0.21486515793660077,0.16017302922059368,0.14566467579036305,0.147242762382686,0.14533170760057557,Daisy
76,0.26239329823269275,0.23516536664506593,0.22209641866927507,0.09511157585126895,0.109510850261891,0.07572249033980628,Bobby
77,0.1644727297888157,0.18703892467773772,0.15626364600078435,0.14869409179884083,0.15272582469440124,0.19080478303942017,Gary
78,0.16443495918439638,0.16406850060380862,0.17690341491384745,0.1838233200255524,0.137221130975152,0.17354867429724313,Mary
79,0.19488412808451244,0.16072991918981658,0.12560785362354127,0.15496559573348995,0.18897159609405056,0.1748409072745892,Bobby
80,0.17244437006755822,0.17141681957228966,0.1818179926598365,0.1474991911116259,0.15325416529828995,0.17356746129039977,Ursula
81,0.23327169354629532,0.20189653143257552,0.18212736678418415,0.13197701469714496,0.07509498274917659,0.17563241079062344,Bobby
82,0.15886794608305868,0.1883717288626252,0.1634300995540332,0.19391265649313896,0.11154204312537916,0.18387552588176476,Mary
83,0.08202981764171463,0.22617397028740238,0.15226728902959957,0.1870248210367745,0.1612938828743172,0.1912102191301917,Daisy
84,0.18220094430068187,0.14049008458219972,0.18013091539998982,0.16445648193478687,0.1526349346943403,0.18008663908800138,Bobby
85,0.1974704761011637,0.05040127994015011,0.2754439714000998,0.10517447271924057,0.20545938125510765,0.1660504185842382,Ursula
86,0.1976188990248951,0.12189867519950841,0.14640177394707266,0.21195514194002216,0.1284397386581392,0.19368577123036246,Mary
87,0.1984673226858818,0.15007057641462823,0.1230611418807502,0.1925065665367456,0.14073076192646297,0.19516363055553118,Bobby
88,0.18278887031249363,0.16252588669572016,0.11731597875780445,0.18908487491160253,0.1598493733010883,0.18843501602129092,Mary
89,0.19897428542645873,0.14587631494169123,0.12448387651452163,0.19911961465311687,0.13725264835069784,0.1942932601135137,Mary
90,0.14974972281917145,0.1803412903485932,0.1887938385110233,0.1452577656516061,0.16776608563392362,0.16809129703568232,Ursula
91,0.16667482924547875,0.1831193837025283,0.17212397653242165,0.1638954966503235,0.12411643483073548,0.19006987903851233,Gary
92,0.23977306958063585,0.12945979831495738,0.12686959079001436,0.22611212587345278,0.10053668845526542,0.17724872698567423,Bobby
93,0.17853467284509072,0.16541053741341333,0.1725113627763373,0.1620529858802675,0.1524726387989446,0.16901780228594654,Bobby
94,0.18534880089411115,0.11854843311549657,0.1270177423153879,0.2750644723754809,0.11793128800219779,0.17608926329732574,Mary
95,0.1693798016226063,0.16616529431209195,0.12006867365975203,0.22625804854231774,0.02751846046687849,0.2906097213963535,Gary
96,0.2154299723820868,0.19660570480862116,0.23222600502159108,0.08274228784263811,0.24930498187304592,0.023691048072016916,Alex
97,0.18025725241874718,0.14995965392616467,0.14242293696189526,0.2091381152154554,0.09629659788984518,0.22192544358789232,Gary
98,0.18022136604253167,0.1282932150075512,0.14429262384616715,0.21788316432896884,0.12558159981621012,0.20372803095857103,Mary
99,0.2626785824904258,0.07276150461121668,0.10482993368918621,0.24645426621650154,0.10170487832749177,0.21157083466517798,Bobby
100,0.1524765984661677,0.1558483385421412,0.1707463632199423,0.19429700828017527,0.15634097132643954,0.17029072016513402,Mary
101,0.14215513026514373,0.21642101041833745,0.151214639381605,0.18275193579954738,0.09637845122052939,0.21107883291483706,Daisy
102,0.28834282360890573,0.23604817047699234,0.052061852398895714,0.1533648365805839,0.020449371583032568,0.24973294535158974,Bobby
103,0.008052850025594523,0.13893995427300782,0.2529063182639605,0.2159948365844511,0.2508781797566186,0.13322786109636747,Ursula
104,0.16369029947280941,0.2001842078874601,0.09362135942869604,0.15062431078153676,0.20421954037519874,0.18766028205429894,Alex
105,0.11926032107258833,0.17791208377572099,0.16231230195336094,0.19877562568049445,0.15947307092942659,0.1822665965884087,Mary
106,0.20814756523273983,0.1971496693731953,0.05700915588123938,0.146855465752313,0.20367754308988073,0.18716060067063173,Bobby
107,0.22185629683968788,0.19244769058620187,0.01994956988379433,0.12207365840277641,0.19648894792311644,0.24718383636442307,Gary
108,0.17456321216855816,0.18985838942854796,0.09739389154310679,0.19962420164445274,0.17632356372152075,0.16223674149381356,Mary
109,0.17323754457692203,0.2029123554794106,0.1473770065065008,0.17046159834615668,0.19118714204530687,0.114824353045703,Daisy
110,0.16488684021834604,0.1673225711968303,0.10910782892652265,0.19398873271440034,0.1699560903326372,0.19473793661126346,Gary
111,0.10454418048227988,0.12016323764699603,0.2543982146105071,0.20311184606019517,0.10988012867893324,0.20790239252108858,Ursula
112,0.2011703100282702,0.1235934806742295,0.19809914790356303,0.17844519235408704,0.11680978668187916,0.18188208235797107,Bobby
113,0.2017993290674884,0.10318689254678713,0.2016335876398524,0.178240182823331,0.10887345498769695,0.2062665529348441,Gary
114,0.1691572148237563,0.17216315776447938,0.15550272637545406,0.1615867945639259,0.13664541932594357,0.20494468714644076,Gary
115,0.17572885634225327,0.1292414063318623,0.17189240597684877,0.14568128462451135,0.1929300840505284,0.18452596267399596,Alex
116,0.16077405695418334,0.1643039292106681,0.14557397809697084,0.1829578061023151,0.16852578681121844,0.17786444282464414,Mary
117,0.18795614159746304,0.12653832406401674,0.18204037817265692,0.17103345238636053,0.1721740356926058,0.16025766808689695,Bobby
118,0.1639051793542915,0.16174151171464823,0.143001919907821,0.17920879226532396,0.1793060161810649,0.17283658057685042,Alex
119,0.16801182722613273,0.14596170078358373,0.1746552414571784,0.17267052457873278,0.17287171334554546,0.1658289926088269,Ursula
120,0.1705018450944267,0.15807040128414276,0.16649565718783668,0.17005520450816644,0.17002447249758937,0.16485241942783804,Bobby
121,0.16939758473140554,0.14429672414526643,0.16971871426557497,0.1737562550714066,0.17013670981493734,0.1726940119714091,Mary
122,0.17042040775110678,0.15918088087663895,0.16569504717948955,0.17045416896249846,0.16969906792336129,0.16455042730690495,Mary
123,0.15574597650131253,0.07184906644277322,0.1967447549681755,0.15155116248981573,0.2609079141050948,0.16320112549282825,Alex
124,0.177986115537958,0.18032212570164383,0.17794089855485468,0.17764437101816877,0.11904396701888084,0.16706252216849388,Daisy
125,0.16252699376351123,0.1727031174686314,0.17552934381683907,0.18331056230340081,0.15527047137807462,0.15065951126954288,Mary
126,0.18245502433774355,0.1646579891090245,0.213525821354817,0.1325782360158845,0.10333105239803943,0.203451876784491,Ursula
127,0.23168166401883633,0.15051990059041606,0.07302050939081302,0.20040312256242063,0.22402382535666893,0.12035097808084504,Bobby
128,0.06569175422654942,0.18895224740195693,0.21555610188639365,0.22138692046233946,0.09364127865854528,0.21477169736421528,Mary
129,0.0979439606790478,0.17356712375469943,0.20062924265163673,0.1964934039504285,0.12731855021265168,0.20404771875153585,Gary
130,0.2953598287177689,0.2328242482745911,0.12055254913140191,0.17800222007353428,0.04008932826922447,0.13317182553347934,Bobby
131,0.17259242336062516,0.18586585785394477,0.1386257654316962,0.16221017522272077,0.19135216713288275,0.14935361099813033,Alex
132,0.1261695434942258,0.13517876799242223,0.2189303367422446,0.19779753749438328,0.15298143436929088,0.16894237990743322,Ursula
133,0.19530233219669002,0.16804015625941096,0.1566560871601772,0.16048658046840247,0.18648465659582208,0.13303018731949726,Bobby
134,0.15917597132669012,0.15324263697278329,0.17443756784375272,0.18490693256948587,0.15753367459944337,0.17070321668784466,Mary
